artist,style,new_filename
7b5a9186df853ff921c211145ca5ab59,Realism,62530.jpg
1a8d67dbb446bdc4298cc0be56932a38,Impressionism,56641.jpg
7b5a9186df853ff921c211145ca5ab59,Realism,64311.jpg
74a1dad53214d04514269a188f16683a,Romanticism,44166.jpg
50591a7061fb340d875723f38e00cc3b,Impressionism,3632.jpg
345dc3f45c95d3fe04f8c192cc8ed8d2,Romanticism,10590.jpg
f2e0bf35d07f3e838e2ff40956032ed3,Romanticism,67530.jpg
f2e0bf35d07f3e838e2ff40956032ed3,Romanticism,23375.jpg
1a8d67dbb446bdc4298cc0be56932a38,Impressionism,52850.jpg
5fc2ffdd3d24ab503edd9a271dc379bd,Realism,90288.jpg
7b5a9186df853ff921c211145ca5ab59,Realism,38869.jpg
74a1dad53214d04514269a188f16683a,Impressionism,36350.jpg
5d6136636d3015e201f6096d67c89860,Romanticism,39893.jpg
1a8d67dbb446bdc4298cc0be56932a38,Impressionism,97356.jpg
79f6b47483600c140c91e901f746a368,Realism,94550.jpg
7b5a9186df853ff921c211145ca5ab59,Realism,9125.jpg
a6027a4ba71b61a55ea598379c9d508c,Impressionism,92192.jpg
d09f796f2b0aa11dffc88badd9806119,Romanticism,74871.jpg
3cbc8bc4a88d67bda34c2d436212e2cf,Realism,92742.jpg
1ae80fd3af969741be58cae9964af887,Romanticism,90330.jpg
f2e0bf35d07f3e838e2ff40956032ed3,Romanticism,63088.jpg
3cbc8bc4a88d67bda34c2d436212e2cf,Realism,41435.jpg
f2e0bf35d07f3e838e2ff40956032ed3,Romanticism,70111.jpg
54e7b38b5c91716bd3ad99a0ab740a18,Realism,19749.jpg
f2e0bf35d07f3e838e2ff40956032ed3,Romanticism,82629.jpg
f2e0bf35d07f3e838e2ff40956032ed3,Romanticism,50266.jpg
234c8d1df0b49b512791078cf00cf352,Impressionism,98622.jpg
605d22132f5e157ce5bc7bf91d6f8a1a,Realism,1534.jpg
54e7b38b5c91716bd3ad99a0ab740a18,Realism,40152.jpg
e22b8239a9abc7940231ea66b969c6b9,Realism,88038.jpg
1c3585c12e0917cda33d523cf5f23b10,Romanticism,84112.jpg
5d6136636d3015e201f6096d67c89860,Romanticism,97158.jpg
234c8d1df0b49b512791078cf00cf352,Impressionism,46324.jpg
5d6136636d3015e201f6096d67c89860,Romanticism,16621.jpg
925aa369b0793b82b0c79df590b98832,Romanticism,100300.jpg
74a1dad53214d04514269a188f16683a,Realism,2807.jpg
f2e0bf35d07f3e838e2ff40956032ed3,Romanticism,47410.jpg
5d6136636d3015e201f6096d67c89860,Romanticism,46637.jpg
f8eb8562e3a8e1961e35893052a3da7e,Realism,31283.jpg
54e7b38b5c91716bd3ad99a0ab740a18,Realism,55651.jpg
66fd66181fdd824a28b156376c9a3674,Romanticism,72004.jpg
7d5b99e13b8608872e3f20d1c4a4f1d9,Romanticism,4519.jpg
b0a8029c99e6a75f2ff557b94e981de0,Romanticism,59656.jpg
54e7b38b5c91716bd3ad99a0ab740a18,Realism,101178.jpg
3a320926ef941d53716127548523450c,Romanticism,95078.jpg
9a85697fd693e11f87846ebc70c00227,Realism,102518.jpg
acd9b34941d5485b6ffcf6836e07149f,Romanticism,8320.jpg
3a320926ef941d53716127548523450c,Romanticism,62893.jpg
608e86021cb827b9056f11e0a01073c7,Realism,74814.jpg
3a320926ef941d53716127548523450c,Romanticism,31790.jpg
5d6136636d3015e201f6096d67c89860,Romanticism,77838.jpg
3cc9a44380296d93e68b71a27643c25f,Romanticism,30259.jpg
345dc3f45c95d3fe04f8c192cc8ed8d2,Romanticism,64191.jpg
c16781c4321948227193214b68477a5c,Realism,14128.jpg
605d22132f5e157ce5bc7bf91d6f8a1a,Realism,75659.jpg
d8a3c897c506be7de91d8f892f14f934,Realism,14749.jpg
b64b426fa2b080ad94a2e1c7f423413c,Realism,50325.jpg
f8eb8562e3a8e1961e35893052a3da7e,Realism,3238.jpg
f2e0bf35d07f3e838e2ff40956032ed3,Romanticism,7432.jpg
1b364d98237678788dceab6d21ca5d7f,Romanticism,95763.jpg
be8c592032dde81ef7e4247e3c7b5beb,Romanticism,95347.jpg
1a8d67dbb446bdc4298cc0be56932a38,Impressionism,52023.jpg
760e4eabd639621a3f81dabd57261139,Romanticism,54454.jpg
358474690052f63f9107c823b7a61686,Romanticism,87071.jpg
8a1a67964c0cbea29fc9801b5c42c553,Realism,39817.jpg
c16781c4321948227193214b68477a5c,Realism,85520.jpg
f2e0bf35d07f3e838e2ff40956032ed3,Romanticism,4742.jpg
f2e0bf35d07f3e838e2ff40956032ed3,Romanticism,10331.jpg
50591a7061fb340d875723f38e00cc3b,Impressionism,21276.jpg
4a30943bf6dd5da55d12ccd14aaff0d8,Realism,5429.jpg
345dc3f45c95d3fe04f8c192cc8ed8d2,Romanticism,33192.jpg
db1318d32df7428076e03513ebf762bb,Impressionism,48925.jpg
f14a3a6cc3112c9e92bc6c33c88eb264,Romanticism,98496.jpg
acd9b34941d5485b6ffcf6836e07149f,Romanticism,14968.jpg
605d22132f5e157ce5bc7bf91d6f8a1a,Realism,40246.jpg
54e7b38b5c91716bd3ad99a0ab740a18,Realism,59451.jpg
8b1800319323ab9b0ce2e0b11b3f4772,Romanticism,94284.jpg
7b5a9186df853ff921c211145ca5ab59,Realism,17485.jpg
5fc2ffdd3d24ab503edd9a271dc379bd,Realism,82619.jpg
54e7b38b5c91716bd3ad99a0ab740a18,Realism,73331.jpg
8b1800319323ab9b0ce2e0b11b3f4772,Romanticism,14673.jpg
f8eb8562e3a8e1961e35893052a3da7e,Realism,62024.jpg
a6027a4ba71b61a55ea598379c9d508c,Impressionism,99133.jpg
a6027a4ba71b61a55ea598379c9d508c,Impressionism,52238.jpg
1e0aa40ee8d2974b22344dd8f1bc6c0e,Romanticism,72449.jpg
16548363e96f1c64ca498fd00352df9a,Romanticism,56587.jpg
1a8d67dbb446bdc4298cc0be56932a38,Impressionism,28824.jpg
f2e0bf35d07f3e838e2ff40956032ed3,Romanticism,26233.jpg
3cc9a44380296d93e68b71a27643c25f,Impressionism,90572.jpg
5fc2ffdd3d24ab503edd9a271dc379bd,Realism,76860.jpg
3cc9a44380296d93e68b71a27643c25f,Impressionism,80463.jpg
3cc9a44380296d93e68b71a27643c25f,Impressionism,26042.jpg
3cc9a44380296d93e68b71a27643c25f,Impressionism,20090.jpg
3cc9a44380296d93e68b71a27643c25f,Romanticism,1431.jpg
bf1d0c9118c5c4d6973bfeb5d7657d83,Impressionism,100236.jpg
3cc9a44380296d93e68b71a27643c25f,Impressionism,16692.jpg
8babb43a3cc2521e4c1acf6ff1e12869,Realism,2764.jpg
300c247c7a4d15b038983f91b1f837e2,Impressionism,86549.jpg
54e7b38b5c91716bd3ad99a0ab740a18,Impressionism,20440.jpg
0d138ffcc570102982abc5b16d398107,Romanticism,5199.jpg
3cc9a44380296d93e68b71a27643c25f,Romanticism,81256.jpg
db1318d32df7428076e03513ebf762bb,Realism,2009.jpg
d8a3c897c506be7de91d8f892f14f934,Realism,65355.jpg
54e7b38b5c91716bd3ad99a0ab740a18,Realism,55888.jpg
3cc9a44380296d93e68b71a27643c25f,Impressionism,8521.jpg
3cc9a44380296d93e68b71a27643c25f,Impressionism,63776.jpg
3cbb44e1535a883c98f70588daf6163f,Romanticism,13613.jpg
f14a3a6cc3112c9e92bc6c33c88eb264,Romanticism,72536.jpg
a6027a4ba71b61a55ea598379c9d508c,Impressionism,98645.jpg
3cc9a44380296d93e68b71a27643c25f,Romanticism,83413.jpg
1a8d67dbb446bdc4298cc0be56932a38,Impressionism,16139.jpg
5d6136636d3015e201f6096d67c89860,Romanticism,56518.jpg
234c8d1df0b49b512791078cf00cf352,Impressionism,91127.jpg
d41c502f1b4faa29dcc0214c4e3dc33d,Romanticism,60553.jpg
a6027a4ba71b61a55ea598379c9d508c,Impressionism,62534.jpg
f319ab062993d276b4b67feef079992f,Realism,23268.jpg
3cc9a44380296d93e68b71a27643c25f,Impressionism,41649.jpg
54e7b38b5c91716bd3ad99a0ab740a18,Realism,14326.jpg
4a30943bf6dd5da55d12ccd14aaff0d8,Realism,97894.jpg
345dc3f45c95d3fe04f8c192cc8ed8d2,Romanticism,61899.jpg
24ed88087b0ffeb763e89a197a5cde0d,Impressionism,91655.jpg
a605a99aaac53ee97fb05dd6bbac6c28,Romanticism,13119.jpg
bf1d0c9118c5c4d6973bfeb5d7657d83,Impressionism,58658.jpg
a6027a4ba71b61a55ea598379c9d508c,Impressionism,14705.jpg
4a30943bf6dd5da55d12ccd14aaff0d8,Realism,22521.jpg
1a8d67dbb446bdc4298cc0be56932a38,Impressionism,61167.jpg
e60882af79cababb03ddfa980a75448c,Romanticism,982.jpg
a605a99aaac53ee97fb05dd6bbac6c28,Romanticism,58660.jpg
234c8d1df0b49b512791078cf00cf352,Impressionism,25493.jpg
925aa369b0793b82b0c79df590b98832,Romanticism,513.jpg
1a8d67dbb446bdc4298cc0be56932a38,Impressionism,11233.jpg
59de3736472ee967b4997432abd29ef2,Impressionism,59845.jpg
d8a3c897c506be7de91d8f892f14f934,Realism,48334.jpg
d8a3c897c506be7de91d8f892f14f934,Realism,39872.jpg
54e7b38b5c91716bd3ad99a0ab740a18,Realism,32817.jpg
3cc9a44380296d93e68b71a27643c25f,Romanticism,35626.jpg
79f6b47483600c140c91e901f746a368,Realism,53267.jpg
f8eb8562e3a8e1961e35893052a3da7e,Realism,4899.jpg
234c8d1df0b49b512791078cf00cf352,Impressionism,72602.jpg
54e7b38b5c91716bd3ad99a0ab740a18,Realism,89219.jpg
10bc951c2eb4a2f05fa773bdaace4e3b,Realism,60631.jpg
54e7b38b5c91716bd3ad99a0ab740a18,Realism,43439.jpg
6e0249627c61232a1a19cef6b86725cb,Impressionism,33800.jpg
6460e3ba02dfa3b57ebf5d3d0823aa47,Impressionism,46083.jpg
6460e3ba02dfa3b57ebf5d3d0823aa47,Impressionism,75455.jpg
d8a3c897c506be7de91d8f892f14f934,Realism,62073.jpg
3a320926ef941d53716127548523450c,Romanticism,23179.jpg
1a8d67dbb446bdc4298cc0be56932a38,Impressionism,15562.jpg
3cbc8bc4a88d67bda34c2d436212e2cf,Impressionism,91548.jpg
1b364d98237678788dceab6d21ca5d7f,Romanticism,24340.jpg
3cbc8bc4a88d67bda34c2d436212e2cf,Romanticism,36633.jpg
3cbc8bc4a88d67bda34c2d436212e2cf,Realism,957.jpg
3cc9a44380296d93e68b71a27643c25f,Impressionism,100283.jpg
3cc9a44380296d93e68b71a27643c25f,Impressionism,100152.jpg
3cc9a44380296d93e68b71a27643c25f,Romanticism,3486.jpg
1a8d67dbb446bdc4298cc0be56932a38,Impressionism,37160.jpg
bc3c45adfb9848a8b5ce12ec39f4d240,Realism,88516.jpg
0d138ffcc570102982abc5b16d398107,Romanticism,41031.jpg
a6027a4ba71b61a55ea598379c9d508c,Impressionism,93521.jpg
345dc3f45c95d3fe04f8c192cc8ed8d2,Romanticism,22152.jpg
a6027a4ba71b61a55ea598379c9d508c,Impressionism,78280.jpg
c9380d13360b37f21cfd174d92a7247e,Realism,7275.jpg
6e606cd9cf9660466b26b6c94f6d7240,Realism,100541.jpg
f2e0bf35d07f3e838e2ff40956032ed3,Romanticism,97396.jpg
3cbc8bc4a88d67bda34c2d436212e2cf,Realism,97994.jpg
345dc3f45c95d3fe04f8c192cc8ed8d2,Romanticism,22774.jpg
aefb0cff142e18c62467d35f2bc0eb4f,Romanticism,97952.jpg
10bc951c2eb4a2f05fa773bdaace4e3b,Realism,67895.jpg
e60882af79cababb03ddfa980a75448c,Romanticism,94051.jpg
a6027a4ba71b61a55ea598379c9d508c,Impressionism,11295.jpg
a605a99aaac53ee97fb05dd6bbac6c28,Romanticism,78308.jpg
a6027a4ba71b61a55ea598379c9d508c,Impressionism,7614.jpg
5fc2ffdd3d24ab503edd9a271dc379bd,Realism,65691.jpg
3cbc8bc4a88d67bda34c2d436212e2cf,Impressionism,56418.jpg
3cbc8bc4a88d67bda34c2d436212e2cf,Romanticism,98820.jpg
3a320926ef941d53716127548523450c,Romanticism,30734.jpg
a6027a4ba71b61a55ea598379c9d508c,Impressionism,84017.jpg
234c8d1df0b49b512791078cf00cf352,Realism,91491.jpg
a6027a4ba71b61a55ea598379c9d508c,Impressionism,44022.jpg
f8eb8562e3a8e1961e35893052a3da7e,Realism,64314.jpg
3cc9a44380296d93e68b71a27643c25f,Romanticism,50999.jpg
1c3585c12e0917cda33d523cf5f23b10,Romanticism,46078.jpg
54e7b38b5c91716bd3ad99a0ab740a18,Realism,97978.jpg
012bd50d44685a367716570e252c7556,Romanticism,13761.jpg
481c5c92d55717167e01821144a54635,Impressionism,25299.jpg
3cc9a44380296d93e68b71a27643c25f,Impressionism,96231.jpg
a6027a4ba71b61a55ea598379c9d508c,Impressionism,42660.jpg
16548363e96f1c64ca498fd00352df9a,Romanticism,22770.jpg
dd4989789d310581024ae2b9203d5439,Impressionism,3603.jpg
a6027a4ba71b61a55ea598379c9d508c,Impressionism,28594.jpg
3cbc8bc4a88d67bda34c2d436212e2cf,Realism,53074.jpg
925aa369b0793b82b0c79df590b98832,Romanticism,58700.jpg
6f80666437feea42f295cdc0f1eb4df9,Impressionism,90352.jpg
de42ef05d5901837bbe974fdb3c30ba5,Realism,33773.jpg
3cc9a44380296d93e68b71a27643c25f,Romanticism,57427.jpg
4a30943bf6dd5da55d12ccd14aaff0d8,Realism,52938.jpg
3a320926ef941d53716127548523450c,Romanticism,101496.jpg
a605a99aaac53ee97fb05dd6bbac6c28,Romanticism,51988.jpg
a6027a4ba71b61a55ea598379c9d508c,Impressionism,63091.jpg
4a30943bf6dd5da55d12ccd14aaff0d8,Realism,8508.jpg
10bc951c2eb4a2f05fa773bdaace4e3b,Realism,62470.jpg
012bd50d44685a367716570e252c7556,Romanticism,76890.jpg
acd9b34941d5485b6ffcf6836e07149f,Romanticism,64162.jpg
a6027a4ba71b61a55ea598379c9d508c,Impressionism,82842.jpg
6d54534f4cc58feae87c19adea897423,Romanticism,16319.jpg
51b72626792ce4fabab05000bac62e7d,Romanticism,63892.jpg
a6027a4ba71b61a55ea598379c9d508c,Impressionism,23523.jpg
345dc3f45c95d3fe04f8c192cc8ed8d2,Romanticism,54855.jpg
6cddbe4fa475cf6ba58e4aa55203b31d,Romanticism,54838.jpg
a6027a4ba71b61a55ea598379c9d508c,Impressionism,95494.jpg
760e4eabd639621a3f81dabd57261139,Romanticism,86255.jpg
1a8d67dbb446bdc4298cc0be56932a38,Impressionism,50977.jpg
a6027a4ba71b61a55ea598379c9d508c,Impressionism,58952.jpg
16548363e96f1c64ca498fd00352df9a,Romanticism,54385.jpg
a6027a4ba71b61a55ea598379c9d508c,Impressionism,26979.jpg
a6027a4ba71b61a55ea598379c9d508c,Impressionism,20745.jpg
28af2c0bffbfe423dc5b8b9b6aaf2415,Impressionism,58972.jpg
a6027a4ba71b61a55ea598379c9d508c,Impressionism,5701.jpg
b116ecc6b7f7ac0611410344b2f13b9f,Romanticism,32737.jpg
5fc2ffdd3d24ab503edd9a271dc379bd,Realism,84508.jpg
facb8013e0ad77b41ecbdf661f440c03,Romanticism,5458.jpg
1a8d67dbb446bdc4298cc0be56932a38,Impressionism,38252.jpg
a6027a4ba71b61a55ea598379c9d508c,Impressionism,76222.jpg
1b364d98237678788dceab6d21ca5d7f,Romanticism,99707.jpg
1a8d67dbb446bdc4298cc0be56932a38,Impressionism,34888.jpg
1a8d67dbb446bdc4298cc0be56932a38,Impressionism,11308.jpg
345dc3f45c95d3fe04f8c192cc8ed8d2,Romanticism,55896.jpg
d8a3c897c506be7de91d8f892f14f934,Realism,88812.jpg
db1318d32df7428076e03513ebf762bb,Realism,18076.jpg
7d5b99e13b8608872e3f20d1c4a4f1d9,Romanticism,71862.jpg
5fc2ffdd3d24ab503edd9a271dc379bd,Realism,54582.jpg
f8eb8562e3a8e1961e35893052a3da7e,Impressionism,70292.jpg
1a8d67dbb446bdc4298cc0be56932a38,Impressionism,86389.jpg
3cc9a44380296d93e68b71a27643c25f,Impressionism,40130.jpg
f8eb8562e3a8e1961e35893052a3da7e,Realism,61312.jpg
234c8d1df0b49b512791078cf00cf352,Impressionism,4808.jpg
e60882af79cababb03ddfa980a75448c,Romanticism,21957.jpg
a6027a4ba71b61a55ea598379c9d508c,Impressionism,97509.jpg
1a8d67dbb446bdc4298cc0be56932a38,Impressionism,9865.jpg
79f6b47483600c140c91e901f746a368,Realism,20316.jpg
d8a3c897c506be7de91d8f892f14f934,Realism,14390.jpg
d8a3c897c506be7de91d8f892f14f934,Realism,102948.jpg
28af2c0bffbfe423dc5b8b9b6aaf2415,Impressionism,15127.jpg
50591a7061fb340d875723f38e00cc3b,Impressionism,24766.jpg
a6027a4ba71b61a55ea598379c9d508c,Impressionism,95079.jpg
012bd50d44685a367716570e252c7556,Romanticism,39534.jpg
5d6136636d3015e201f6096d67c89860,Romanticism,47949.jpg
b5d68c68efa0917dc276558a88dfee56,Realism,41261.jpg
345dc3f45c95d3fe04f8c192cc8ed8d2,Romanticism,60737.jpg
d8a3c897c506be7de91d8f892f14f934,Realism,7402.jpg
1e0aa40ee8d2974b22344dd8f1bc6c0e,Romanticism,98443.jpg
d59727eaf127c21791c1a4275888d37c,Realism,94961.jpg
3cbc8bc4a88d67bda34c2d436212e2cf,Romanticism,87423.jpg
54e7b38b5c91716bd3ad99a0ab740a18,Realism,5900.jpg
24ed88087b0ffeb763e89a197a5cde0d,Impressionism,81334.jpg
5fc2ffdd3d24ab503edd9a271dc379bd,Realism,9513.jpg
5fc2ffdd3d24ab503edd9a271dc379bd,Realism,12934.jpg
5fc2ffdd3d24ab503edd9a271dc379bd,Realism,32599.jpg
aceaa52f487dd19129857232b2eeb3d5,Realism,45167.jpg
5fc2ffdd3d24ab503edd9a271dc379bd,Realism,36748.jpg
6f80666437feea42f295cdc0f1eb4df9,Realism,30144.jpg
345dc3f45c95d3fe04f8c192cc8ed8d2,Romanticism,32386.jpg
012bd50d44685a367716570e252c7556,Romanticism,95437.jpg
c16781c4321948227193214b68477a5c,Realism,11988.jpg
012bd50d44685a367716570e252c7556,Romanticism,21624.jpg
16548363e96f1c64ca498fd00352df9a,Romanticism,17484.jpg
e60882af79cababb03ddfa980a75448c,Romanticism,94649.jpg
a6027a4ba71b61a55ea598379c9d508c,Impressionism,43448.jpg
79f6b47483600c140c91e901f746a368,Realism,28623.jpg
345dc3f45c95d3fe04f8c192cc8ed8d2,Romanticism,19876.jpg
345dc3f45c95d3fe04f8c192cc8ed8d2,Romanticism,9378.jpg
345dc3f45c95d3fe04f8c192cc8ed8d2,Romanticism,31761.jpg
54e7b38b5c91716bd3ad99a0ab740a18,Realism,51237.jpg
a6027a4ba71b61a55ea598379c9d508c,Impressionism,3266.jpg
7b5a9186df853ff921c211145ca5ab59,Realism,57472.jpg
74a1dad53214d04514269a188f16683a,Realism,22865.jpg
10bc951c2eb4a2f05fa773bdaace4e3b,Realism,10446.jpg
a6027a4ba71b61a55ea598379c9d508c,Impressionism,71777.jpg
51b72626792ce4fabab05000bac62e7d,Romanticism,2444.jpg
059d590e174c545474f0fedcc126ce4c,Romanticism,90386.jpg
dd1632620669a880e3fc3896547c10ce,Impressionism,74279.jpg
a6027a4ba71b61a55ea598379c9d508c,Impressionism,80726.jpg
d77452b0e817e7cb88e30c4a5f5ca9ba,Impressionism,30593.jpg
a6027a4ba71b61a55ea598379c9d508c,Impressionism,1171.jpg
9c948f31fc16aca442cc91e7fe05fb95,Realism,54826.jpg
de42ef05d5901837bbe974fdb3c30ba5,Realism,81393.jpg
5a6cecdea04a1e811b6c5ce9257673f8,Romanticism,68612.jpg
